,business_id,cool,date,funny,review_id,stars,text,useful,user_id,score
1660,AKwn9oWzFwm4TNYzVY08DA,0,2015-04-07 00:00:00.000000,0,g18RUmIv3HMFXQHWLrbm7g,5,Had nasty urine and poop stains from my dog and thought the smell would never disappear after I found my dog a new home. Had Cliff from Certified Specialists come out and he completely fixed my carpet to where it looks brand new now! Plus people don't have to walk into my apartment plugging their nose! Saved me from getting yelled at by my apartment complex AND he gave me a great price! Thanks Cliff! Definitely going to use you in the future!,2,ta8pBENHnIx5M-BYSVrhYA,0.20000000298023224
1661,FUZSxfQbZbuNxkyCR3Hj2g,0,2016-10-24 00:00:00.000000,0,nAwHI5R5pYQxl2PMaPOEiA,5,"After my pregnancy with my first child I was looking for a trainer to help me lose the baby weight, learn how to eat healthier and be my cheerleader through my weight loss journey. John Turose has done all of that and more! Not only have I lost 30 pounds since working with John, but I have gained muscle where I never thought I could. He pushes me to do my best and gives me the confidence to try harder. I HIGHLY recommend John to anyone who needs help losing weight, wants to build muscle, fix their posture, or anything when it comes to your body. He is AMAZING!",0,ta8pBENHnIx5M-BYSVrhYA,0.6000000238418579
1662,JVbhg2uUmjp0Acs72gP7rA,0,2013-02-09 00:00:00.000000,2,9vdgCf5YssXXwURzDqX4hw,2,"- song selection sucks
- customer service horrible
- microphones don't work
- shitty sound quality
- walls are paper thin (although this was kind of a positive because we could hear how much fun people in the next rooms were having)
OVERALL NOT A GOOD KARAOKE PLACE.",0,N3nQ4CclmbNepoJmFCm7Ng,-0.8999999761581421
1663,j-_edie1hOUgWVHUGjSfKg,1,2011-11-23 00:00:00.000000,0,b-xu1CrYqh5cVFctAlDZfg,2,meh ive had better. its not much cheaper than pretty in the city either so just go there.,7,N3nQ4CclmbNepoJmFCm7Ng,-0.30000001192092896
1664,POB0Ng3wbILP5OmpVvGPOQ,1,2011-12-19 00:00:00.000000,0,W2fOCuQjnGUMubaqE0ObVQ,1,i got my nails done my cindy. i got biogel fake nails. she clumped on the biogel like cement and then shaved it down till my fingers were numb. i got home and one of my nails is lifting already. she told me to come in the next day to get it fixed by anyone because its her day off. i called to make an appt and the very rude lady kept saying but cindy is not in today. she then very rudely told me to come in whenever. I will never ever come back here again. go across the street to the other nail salon with the red sign they are friendlier and do a better job. they just happen to be closed the moment i decided to get my nails done.,0,N3nQ4CclmbNepoJmFCm7Ng,-0.30000001192092896
1665,R5ZvZ97FDp2bD93CNKg-zQ,0,2013-07-29 00:00:00.000000,1,mpNaGq0ylyDNf6JKYky69A,3,Coming to this place is like rolling the dice and praying for meat that isnt too chewy or sushi that isnt too funky. It was definitely better a few years ago and has since gone downhill. Service is not so great either. If you get a waitress that speaks english then consider yourself lucky!! I'm asian so thats not racist.,0,N3nQ4CclmbNepoJmFCm7Ng,-0.20000000298023224
1666,NFv21m2Czqz2XM5G4kpbKg,0,2016-07-17 00:00:00.000000,2,VjWmA3fV4hlyR1k92S_vWw,1,"Zero stars!! My friend and I went to this Whole Foods this past Friday and had the worst experience. While standing in the area by the spring water, my 2yo was fussing. I noticed a customer and the cashier looking at us. The customer shook her head and turned back to the cashier and made a motion with her hand smacking her lips. The cashier laughed and made a motion cupping one hand and back hand smacking the cupped hand with his other hand. They looked at us again and the customer kept talking while she was frowned up. 

I went to them and said I know you're not implying I smack my child. They just looked; the customer still frowned up. As I walked away my friend still stood there and said they kept looking at us while making comments. 

After this we spoke with the supervisor who claimed she was the highest in rank there. She seemed to not care because she said I'll talk to him nonchalantly. She said I could go online to get in touch with the corporate office since I wasn't satisfied with her response. She also gave us a card and pen to fill out with comments about the store only to later come back and say she needed the pen back because that was the only one they had. 

Before leaving we talked with a cashier who pointed out the manager to us. Then the cashier who was making the motions with his hands came to where we were and started talking to us saying he has a 5yo so he knows how children act up. Obviously the supervision said something to him. He had an attitude and said he wouldn't be talking to a customer about another customer and we had mistaken the whole thing. 

Once leaving we talked to the manager about the hand gestures the cashier and customer made. He said he's worked with the cashier for years and he wouldn't do anything like that. He claimed the cashier smacks his hands a lot while talking and that when he came over to us told he apologized for his hand gestures. I told the manager our conversation was over because the cashier never mentioned anything about his hand gestures and only had excuses, not an apology. 

It's nice to know that the Whole Foods staff sticks together no matter what from the top on down. I will find out if Corporate sticks by this kind of foolishness. 

Oh... Before I left I saw the cashier pushing the supervisors cart to her car and they were chatting it up for a while.",2,MmOlteGoOLp4uydXpW7EHg,-0.30000001192092896
1667,C4gZY6CsTVoF_X_j1Cp1Lg,0,2016-12-21 00:00:00.000000,0,HDKdiJXa6GYAfZDV5JVWnw,5,I went in for my normally scheduled maintenance and had the pleasure of working with Dan. The mechanic found a nail in my tire and it was replaced with no out of pocket expenses due to the coverage I added for my tires when purchasing my vehicle. The timing of the service was not too long. Thank you!,0,MmOlteGoOLp4uydXpW7EHg,0.20000000298023224
1668,BPyopyEntbl4obte91gNrQ,0,2016-07-17 00:00:00.000000,0,iWL20DdQRBHNWap7aPyH8g,5,I came to see the new Trader Joe's and had an excellent experience. The staff was very helpful and the store was nice and clean.,0,MmOlteGoOLp4uydXpW7EHg,0.8999999761581421
1669,IMlVSAmQMfKp0ltI2D0SPA,1,2017-04-07 00:00:00.000000,0,ACYTFPIdMnQdP5KcTgdOIQ,5,JULIE at MOD STUDIO is awesome! She has been my cut and color stylist for many years...I have followed her to many studios and am so pleased to see her in her own place! The set up at the Beauty District at Desert Ridge is great and Julie has a beautiful studio. She is a great listener and really wants you to be happy with the end result. I always leave feeling good-inside and out!  Thanks Julie!!!,1,gGW4nPk86iujV7QWPzOW8A,0.699999988079071
1670,Q997r9eE0cd3PQH0wUNdqw,0,2015-02-17 00:00:00.000000,0,SkdaOSml2fZtokD__Pi0cw,5,I have been going to Aspire since they opened in N Scottsdale. They are now on High Street ... It's a pretty salon in a fun location. Julie has always been my stylist. She is awesome! She always listens to concerns and is committed to being sure you are happy with the end result. I always look forward to my appointment because it's always great to catch up on our lives and walk out looking great!!! Thanks Julie!,1,gGW4nPk86iujV7QWPzOW8A,0.5
1671,wQWhzyZNzFQKAOiSVEXCwA,0,2017-01-10 00:00:00.000000,0,khuJKV53JdKiQ5v-QpP5ew,5,I truly appreciate the service I received today from Vladimir at Phoenix Appliance Services.  He was very accommodating to my schedule and came out same day to fix my GE fridge.  He was extremely knowledgeable and polite.  I absolutely recommend him without reservation!,0,gGW4nPk86iujV7QWPzOW8A,0.800000011920929
1672,gZGdAgYHCJUbh-uKpZiMMA,1,2013-06-06 00:00:00.000000,0,BJMQSCLgzrqDjlkcQGJbVQ,4,"I got a great haircut from Pamela! The wait was short and the atmosphere relaxed.  I used to go to Great Clips but this was a superior experience in every way. She used a straight razor on the back of my neck and to straighten my sideburns, and we had a pleasant conversation that passed the time.  I would recommend Ray's.",1,SS41k-oHTHw2yBhhrEH4Rg,0.4000000059604645
1673,OkLqpxpbvU2N2-OGDn0yiA,0,2016-03-03 00:00:00.000000,0,xhbZ5-fSErn3V6XHAOyOBQ,5,this place is sooO lovely! stumbled across it a few months ago. such a cute little date spot and the pastries are morsels of heaven. although it is a bit pricey it's totally worth it and I never mind supporting a quality local business. Treat yo self to Coquette for sure!,2,NqpqzTdGg6YzaRNIauj7MA,0.6000000238418579
1674,1u4EvujoBP37oEL4SGLpgA,0,2016-03-03 00:00:00.000000,0,MCW1MdNh3qQaOR7Oy8ET8g,3,I've only been here a couple times just because the atmosphere is kind of dark and musty. I wish they would use paper cups instead of styrofoam. Styrofoam really cheapens the whole thing. The coffee wasn't bad but nothing really special either.,1,NqpqzTdGg6YzaRNIauj7MA,-0.6000000238418579
1675,uZ6hNIEQvTZZDPPvgbfoXA,0,2015-08-20 00:00:00.000000,0,z-xrST32ztEeBmup0YYI8Q,1,"Shane Wilson is horrible with coloring hair.   I came in for partial highlights. I've been getting my hair highlighted for 20 years and never had this kind of experience.  He fried my hair... He painted an inch size band around my face. He didn't use foils and painted it right on my scalp. The next day when I washed my hair it was sticky and stretchy like spaghetti; falling out by chunks...  absolute disaster. I spent the whole day trying to restore my hair.  I asked Shane for my money back and he got defensive and basically said I can try to fix it or you can go else where... He didn't do it right the first time, you think I'm going to trust him to do it a 2nd.   One month later and my hair is still messed up.. Don't trust Shane with coloring your hair. BEWARE",3,3walcNgGR1EYBiuGo0IaLg,-0.20000000298023224
1676,6OkjUz-I552moryf3qN1Gg,0,2015-03-21 00:00:00.000000,0,w0NknzADxjwxvNznxr9cpg,1,"I went here today for a nice meal. The waiter was great. I asked for my dueling lobster tails to be served without shrimp. The meal was brought out with the shrimp in it. Even though the manager asked me what I needed and apologized, there was no offer to take money off of my meal for the mistake. In addition, I was charged ninety nine cents because of my request. This is not how customers should be treated.",0,hC_IckNXAty-vBFZlHKQxw,0.0
1677,q70zfSFnQeKDiRltb7eXuA,0,2014-10-10 00:00:00.000000,1,VJXljg80PNYr5rKDI-4Ltw,1,"I attended this location on a Wednesday, one of the days they're open late. I asked the girl working at the reception if an appointment was neccessary for a cut and colour. She informed me that no, an appointment was not needed. She was nice, cheerful and informative. She told me about the current specials as well. I said that I would return the following day. 
The next day, I returned to this location at 5:30 with a friend. We both said that we wanted a colour and cut. It was the same girl working at the front desk. She was disappearing, on and off the phone, and otherwise out to lunch - so to speak. She gave us forms to fill out with our contact information and told us it was an hour to an hour and a half wait - Really, no appointments? She then got on the phone and made herself unavailable. My friend and I stood there waiting for someone to assist us. Eventually, the instructor, who had been busy doing another sudent's highlights in plain view, came over to take our forms and she said she would call us when our spot was open. 
My friend and I went to some shops in the plaza to kill time. 6:45 rolls around and we still hadn't gotten a call. We went back into the school (I don't want to call it a salon...) and let the front desk staff know we were back. We waited until 7... Nothing. They wouldn't even give us an estimate on the time. They said there were two people ahead of us. I struck up conversation with a woman who was also waiting. She said she also came in arounf 5:30 - for a ROOT TOUCH UP - and was STILL waiting. She made a good point... she could have gone home and done it herself in that time. I approached the desk around 7:15 and spoke to a student, the same student who was getting highlights done in her own hair earlier. She told me that as soon as she was done - and pointed to her own hair - she would help me. Um... ok.
At 7:30, we were still not served or given a time that we would be. I approached the desk and informed them we had been waiting 2 HOURS and that this was entirely unacceptable and bullsh-t. The same instructor that was doing highlights on the student earlier had only said ""I do apologize."" I told her she should be teaching these students professionalism and correct customer service, neither which was present in this place.  I also let her know that I completely understood that this was a SCHOOL and not a salon, and that I therefore knew it would be a little slower but that it was common sense to let their customers know what was going on as we had been waiting. she kept saying ""I do apologize""... nothing else. I asked once again what the time frame for waiting would be. She then said half an hour to an hour. I asked her if she was for real... to which she said yes. I then told her we are NOT waiting three hours for this... and told her to dispose of our contact sheets that we initially filled out. I told her, now with an audience of two students - one who was the girl working the front desk - that I had attended this location the previous day and thought the prices, staff and reviews looked good. I told her I had recommended this location to my friends and family to check out. I then explained that I would retract that and that I would never recommend it again.

What a terrible experience. I'm looking at this as a blessing in disguise!",0,xtR3Eg14CStCnFsyfgzMIQ,-0.10000000149011612
1678,zBN0QWgGeeVJ4gF3UeLo6w,1,2011-10-12 00:00:00.000000,0,STP2dkU2UGfeZqgj3cKqMw,1,"I have got to admit it was not what I had imagined when entering Riad.  I'm thinking of a Moroccan feel, very aromatic/herbally, and very calming music.  I also imagined separate rooms for each service offered...What I had received is this..
 
Entering on the 2nd floor of a very old building, into just a regular room with a high chair/foot rest on one end and the manicure station next to it.  Also in the room was the Moroccan sit down/waiting room along with the front desk.  So this small room consist of all of the setting described above.  Then in another room was the facial station/massage station separated by a curtain.
I wouldn't have such an issue with the setting but I did have an issue with the experience/professionalism of the service. Please see below:
 
1)  The short hand and toe fix is just taking off our nail polish and clipping it down.  Followed by continuous filing on your nails that actually was unnecessary because it was already to the skin part of the nail (that really hurt).  Also my cousin had stated that she had extra skin that is near her fingernail so it was already cut to wear she wanted it but the owner insisted she knew what she was doing and that she will cut it.  On top of it, she did not massage my hands nor my foot.  Shows that she really doesn't listen to her customers.  What is nice was the paraffin feet and hand that she provided.
 
2) Then we went into the massage/facial room.  I was given the back scrub first and my cousin was given the facial.  My back scrub was fine.  My cousin's facial was fine for the most part.  Now the funny thing is, so she gave me 20 minutes to relax and then came into the room to wake me up.  I do not think her assistant knew what she was doing for she kept asking the owner what to do.  Then, she told me I had to go shower!  What????  So she stood there in the massage room while I was naked trying to get on my robe (weird). So...she took me to a bathroom down the hall..the bathroom was so disgusting and I had to get up in the stand up shower to rinse off my back  and the paraffin hand/foot treatment.  While I was in the gross disgusting stand up shower, barefoot-keep in mind, the woman opens the door and asks if everything is okay.  Who does that??
 
3) After the shower, I came back and sat in the massage room.  She told me to lay down again and she gave me I guess at most a 15 minute ""moroccan massage""-which was not relaxing at all.  And on top of that her hands slipped and punched me in the cheeks.
 
4) Facial was okay.  I don't think the towel they put on me was a clean towel.  I felt like it was the same towel that was probably from my feet.  The facial was nothing spectacular and it did not serve it's justice.
 
I really, really had a bad experience with this massage place.  I feel mostly bad for my cousin because she's never been to a day spa.  What she experienced is not a good impression of what a dayspa should really be.  She was not a licensed massage therapist but yet she wants to do all services.  If you are not experienced..you should not do it.  It says on there she was a licensed podology.  She kept pushing her product line and repeatedly informed her that we were not interested.  At one point, I told her I was from the states and that I was flying home so I wouldn't be able to carry all the products onto the plane.  She suggested that I send it through the post office..ummm I don't think so.  It would cost alot of money to send out of the country.  And last but not least her hidden fees.  So I guess this living social deal did not include the taxes.  She charged 13% for Canadian taxes and then an automatic service fee (which I think is a bunch of bullshit since it was crappy services) of 17%.  So we already paid 99.00 for the services and then forced 30.00 for fees/services?  Really??  

I don't think I will be going back....",0,ZRqLxkrnP1T8dVCs26X41Q,-0.20000000298023224
1679,PycR_Mr5jA9jB4Xg3nX0Yw,1,2015-03-14 00:00:00.000000,1,K1u4tBI8-GCc7P_Ra2lmLg,1,"This is the worst rental car company I've ever dealt with.  Not only did we have to wait for an hour and a half in line to pick up the rental car, but the company added on a additional charges for fuel (even though I filled the tank full within a few miles of the rental car return) as well as late return fees.  

We had returned our vehicle on time according to the rental agreement, and when we did, their system was down.  We asked for a receipt or something showing the car was returned on time and they told us they couldn't provide anything.  When the final charge came in, they added on a late return charge and printed the receipt after their system was back up.  

I will never use this company again and I recommend you avoid them too.  The price is initially low when you reserve a car, but they add on false charges afterward.",14,mBpRrVzcUsLViA1r4Cua1Q,-0.30000001192092896
1680,eAZqT24e0Pk8apWzy3RsAQ,0,2013-12-08 00:00:00.000000,1,S8u4NZDxMhD6U1XC9qmXJA,1,"The food was very average. I just don't see the draw to this place. We went on a Friday night and the place wasn't crowded but it was full of bikers and loud folks. Smokers on the patio and a huge dog (brought along by a guest) stared us down the whole time we ate. He even lunged at my husband. The ribs and chicken were dry, as was the Mac and Cheese. The upside is our drinks were great. So I'd say go for drinks, skip the food, don't expect any sort of civility from guests.",1,_tKbJnlGSFEjPgJ_mOk_TA,-0.20000000298023224
1681,iyFS4twFjCKfaKl7kUl3sg,1,2013-11-15 00:00:00.000000,0,YTF9tuO2_F5NlHYUMg_Rkg,5,"Harry's is awesome. The brunch is perfect, the staff is friendly, the location is wonderful. What more could you ask? We go there every weekend.",1,_tKbJnlGSFEjPgJ_mOk_TA,0.5
1682,6o9Y55T6uJndAfl4QHsKdw,0,2013-05-29 00:00:00.000000,1,9OUMFxo-TcIa41rscfIaiA,1,"nun werde ich nach längerer QYPE PAUSE wieder mal einen Kommentart abgeben
leider ist das Eis nicht besser geworden die Früchte im Eis fast unsichtbar
 die Bedienung sehr lahm ,ausser man kennt sich dort und lebt t mit der Grünberger Bussi Bussi Szene und der Chef bemüht sich eigens um seine Freunde dann ist man dort gut aufgehoben Andere Gäste aber warten teils 30Minuten bis man bestellen kann man wird dort an manchen Tagen gerne übersehen ! aber jedem das Seine wer dort sitzen möchte sollte sich nicht beschweren .",0,k8KKxnmCZkubXp2bfMp0Dw,0.4000000059604645
1683,1JL8aScZuo4eDpx55hZudg,0,2012-11-21 00:00:00.000000,0,MMifNAb9ZlFM0EAV20AURg,4,"Hallllo!
Nun auch ich möchte gerne mal etwas positives über unser Grünberger Körperforum berichten.
habe dort meinen Fitnessführerschein gemacht und bin angenehm überrascht , über die Freundlichkeit und Hilfbereitschaft der Trainer und anderen Mitarbeitern. 
Ich werde weiterhin dort meine sportlichen Leistungen ausüben.
es ist nur schade das sich auf manchen Beiträgen so einige Nörgler und und Nörglerinnen befinden die das Forum mies machen aber dann liegt es oft an den Kunden selbst wie sie sich in diesen Forum einbringen.
ich bin der Auffassung Probleme und Missfallen sollte man ansprechen,
und allen Anderen wünsche ich ein gutes Miteinander in unseren Forum!",0,k8KKxnmCZkubXp2bfMp0Dw,0.5
1684,4_jgrKQg3g8DvxECZr28uQ,0,2013-03-18 00:00:00.000000,0,VsShfuz1B1sDxLup1DrUbQ,3,"also ich pflichte bei, das die Preise schon etwas erhöht sind schliesslich sind wir immer noch auf dem Lande,,
und der Kaffee ist viel zu dünn wir sind ja nicht am Bodensee wo man bis zum Boden gucken kann 
vielleicht nimmt sich Frau Lukasch das ein wenig zu Herzen.",0,k8KKxnmCZkubXp2bfMp0Dw,-0.6000000238418579
1685,7T_2djdY6ldRugsuWb2S-A,0,2014-09-07 00:00:00.000000,0,2VuQdH_tUxVQyA0h4Emnyw,5,"I am a regular customer of Coras. I absolutely love that location. People are friendly, fun to talk to and they serve fresh orange juice. Not only that, the portions are huge. 

Their salmon Benedict is just astounding. There's nothing much I can complain about the place. Oh! And the bottomless coffee.. MM mmm",0,LGnVJYdObYMD8vkatrxt_A,0.30000001192092896
1686,-b94nkPVLQw95zgtDhcpYA,0,2016-12-03 00:00:00.000000,0,5Uk9foAeUIY4Wx620975Qg,1,"They are really bad. Staffs are incompetent, screwed up my order, food took forever to come (we probably sat there for an hour and a half), the servers straight up ignored us when we wanted to ordered food. Like honestly, how can you screw up on a order for burgers...it's really not that hard..... I would not recommend anyone to go to that place as you can probably find better food elsewhere. Their poutines are decent tho, the server (well... the tall dude) is rude. I don't think they got the hint that we wanted the bill until they saw us standing there with our coat  for good 10 mins with my credit card out.",1,LGnVJYdObYMD8vkatrxt_A,-0.5
1687,9v9cMGBpUm_IzTuPfXXEOw,0,2014-08-05 00:00:00.000000,1,F4FJzjj9GaXcp9EoAo14vA,1,"This place does not even deserve 1 star. The service was very disappointing. My waitress was playing with her phone and it was almost impossible to get their attention. Not only that, she was giving me attitude for no apparent reason. 

Food was okay. Service was not. I would never go back there again. Ugh",0,LGnVJYdObYMD8vkatrxt_A,-0.5
1688,nrOxXGd3Vx6iz5xuIJT8cw,2,2016-01-14 00:00:00.000000,2,ylVOv9mctHXo-09XEKam4w,2,"Regular here. I'm from Vancouver and I always keep an eye for decent sushi in Toronto. I used to go to this place once a week... not anymore

Good sushi, fair price, discount of takeout, what's not to like? 

Yesterday, I went there for my usual Love Boat take out order and I noticed that huge price jump. The price for the Love Boat B was 45.99 and it's now 62.99. I was initially confused by it and then realized that they've changed all menus. Looked around and the restaurant is now empty without any take out order then everything started to click and I know why. 

Since I have to wait for the order to come, I went back to my car and grabbed the old menu and went back to the restaurant to compare with the new prices. The lady came by and took my old menu away! Sneaky sneaky

If anyone has any recommendations to any other comparable sushi restaurant, it would be greatly appreciated. $17 price jump on the same order is not cool. As much as I love sushi, I'm not paying that.  

I'm going to miss that nice lady that yells ""hello, AKANNNEE"" on the phone",5,LGnVJYdObYMD8vkatrxt_A,0.0
1689,4JNXUYY8wbaaDmk3BPzlWw,0,2017-05-10 00:00:00.000000,0,BvmhSQ6WFm2Jxu01G8OpdQ,5,Loved the fried goat cheese in tomato sauce along with dogfish 60 minutes IPA. Very nice view of the Vegas strip along with excellent service,0,etbAVunw-4kwr6VTRweZpA,0.8999999761581421
1690,gNhxs9nPUSkVBSSIRQOgaA,0,2017-05-09 00:00:00.000000,0,3SheDCLpvTBPK8b_L2q8jg,5,"Excellent food - take this from an Indian foodie!! I Tried vegetable Thali - chotey, saag paneer, daal, Raita, hot naan and rice along with chopped onions and pickle",0,etbAVunw-4kwr6VTRweZpA,0.5
1691,yt1HMXF-dUfUEZQQtv16Ew,0,2013-12-14 00:00:00.000000,0,Fv5_99pM3qJdpFo1Yqb2vA,3,"It's very nice....but Augustus is still my favorite.  The spa is on that side.  You can read from the earlier posts....welcome tea, robes, slippers, turn down service with a lavender spray, our elevators worked perfectly....need your key to get to the elevator...to get to the room. The staff was fabulous...! Also, the spa at Caesars is fantastic....if girls are going...it's a must...take your suits..relax...and you have access all day.  Bottom line...I love Caesars!",2,wR_jmLaie-HrdsxDYCf2xA,0.699999988079071
1692,hRQS8y-uG2kc8miWVYiLuQ,0,2013-12-14 00:00:00.000000,0,Ib2V-CbcCI7F7sylJ55Dug,4,"Celebrated my 50th birthday here December 7 with a party of ten.  Our experience was fabulous.  We arrived when the doors were open...we were going out that night and wanted to take our time, eat, and enjoy!  That we did!  The staff was wonderful.  Everyone really enjoyed their meal, the service, and the experience.  Can't wait for the next special occasion!  Yes, the location is not eye catching....and the decor...I'll say...vintage, but I love that old style!",1,wR_jmLaie-HrdsxDYCf2xA,0.5
1693,tEfvf1cznLZUIeTcKKpAIw,0,2015-08-17 00:00:00.000000,0,0xeunj5iE2VGj_A09rp4KQ,4,"If you like Taiwanese food or just a fan of chicken, Koo Koo Chicken is for you.

I got the chicken bites with fries and a taro bubbletea. The food is incredibly well-seasoned and filled with flavor, the chicken is tender and not too overcooked. I love the variety of topping spices they have (seaweed, black pepper, spicy, lemon, etc) that go really well with the chicken and fries. This is a new favourite for me anytime I'm in town!",0,jczg3Je7CYjh6HOsW5_veA,0.699999988079071
1694,sGAbBm8eX6DY5R5S2NSy6g,1,2015-08-07 00:00:00.000000,0,obseAFpr2qe18wxbNHpQUQ,5,"We had afternoon tea at the Lobby Lounge on a Sunday afternoon for eight guests.

The ambiance is wonderful, with live musician playing a piano rendition of modern songs. 

The quality of the food platter was excellent. There was a large selection of sandwiches, biscuits and desserts for everyone and it was quite filling. Each bite had a unique and vibrant flavor. I was blown away, everything just tasted so good.

There is a big variety of teas. We poured ourselves a cup of tea and then rotated our teapots so that we could try everyone's selection. Each tea had its unique aroma and taste.

If I had to complain about one thing, it would be the speed of the service. Our waitress was friendly but there were only two wait staff in the dining area serving a lot of guests at the same, so it took a long time to get our bill and leave. It was an 1 hour and 30 minute seating time but we stayed for 2.5 hours because of the wait.

Overall, I had a great experience and I would love to come back.",1,jczg3Je7CYjh6HOsW5_veA,0.5
1695,Vsw36dEKpusmpwGsZH0pAg,0,2016-08-30 00:00:00.000000,0,_lx9VWnSIPcfGiFmmM0ZMA,5,"I used their services for 2 different events. Both contained special requests. The cupcake cake I ordered was not only beautiful, but delicious as well. The specialty cupcakes I bought for party favors were amazing and the guests who received them are still raving about them. Emily, the store manager, is wonderful and both orders were exactly what I asked for. I highly recommend using them for your next party.",2,a6DvTzukz1wsL2F-vxRYig,0.699999988079071
1696,ZU7aTTXWe7CZT_mSTxj4cw,0,2016-08-11 00:00:00.000000,0,mPbXUwLHrhUqmwK8je5Qmg,5,"If your looking for a Title loan on your car..your at the right place
Amazing Customer Service, and the process is fast and easy.
I have  used  them a few times and it's the best... 
They also treat you the (Customer) very well.

I find the rates are good and they give you a date when your loan will be paid off.
If you need a loan TODAY! This is the place to go!

Roger Pineda",0,2dJm6oGr5FmoPw9S5Q6aGA,0.5
1697,BbH_waWdlUMjiEr__lTAIQ,1,2017-09-04 00:00:00.000000,0,arsRJxXIo3pEsML7_P97XQ,5,"What Can I say..They are the BEST!!!!!

I took in a poster to be Framed, that needed some custom work and colors...
When I went in to pick it up WOW!  It was fantastic!!

Alan, the owner suggested a way to frame it...and he was 1000% right

When I got home it looked great on my wall..

If you're looking for the perfect framing, this is the place.

Price was good..and service was excellent and it was done in a few days..

When you go into the store, you can see some great Framing they are doing for other clients.

A Very Happy Customer!

Roger",1,2dJm6oGr5FmoPw9S5Q6aGA,0.6000000238418579
1698,rp20zYiJoV4WsmFXBOCpew,0,2017-10-18 00:00:00.000000,0,0YR41zN9j2oJDIpLNfmiZg,5,"I stop in to get a price for replacing my car carpet...the car is my work car and after 2-years
the inside was awful beyond cleaning..The owner- Chuck, looked at carpet and gave me price that was fair.  Other Upholstery shops that I went into... the estimates were ridiculous....

I brought the car in for repair, and the JOB was FANTASTIC!!!
And it was a done in a few hours.

The carpet match the one I had in the car...and the carpet was much better than the one in the car when I bought it new.

Everybody was very nice...and Chuck, answered all my questions..and I could tell he knows he's stuff...

I'm a very happy customer...and so glad I found C & L Upholstery, they are the best!!!


Roger",0,2dJm6oGr5FmoPw9S5Q6aGA,0.20000000298023224
1699,UDucqwO8PwUOwcmUsJ-gOA,0,2016-10-19 00:00:00.000000,0,O6FedTL_R5c60mS6Nawrvw,5,"My son told me about this place. Said the the food was excellent and the tacos were a WOW!!.  We were out together and decided to have lunch there and to our surprise they are closed on Weds.

A  few weeks later I was in the area stopped in to have lunch. The tacos were amazing and everything else that came with the meal.

I stopped in again yesterday and the food was great..

It's worth the drive and you will NOT be disappointed and the prices are good.

I don't write a lot of reviews, but the time to do this is well worth it.

Try it once, you will come back for more.

Roger",0,2dJm6oGr5FmoPw9S5Q6aGA,0.30000001192092896
1700,YN_uJtl4tvRTTmxPM2VTmQ,0,2017-10-17 00:00:00.000000,0,vHMRkVFFtxgyLyitHAXzPg,5,"It took me  3 or 4 months to find the right Auto Body Repair.
After getting repair estimates from other repair shops that were ridiculous
I stop in at Northern Auto & Equipment to get a estimate..

The price was fair so I said ok I will have them fix my car.

WOW!!!  when I pick up my car, its was perfect!  
The body work was done right, the paint matched perfectly.

Everybody was friendly and they answered all my questions
and the price was exactly what they said it would cost.

I'm a HAPPY customer...if your looking to get your Autobody work on your car..
go there and see for yourself

Also, my car was fixed in a timely matter..

Roger",0,2dJm6oGr5FmoPw9S5Q6aGA,0.30000001192092896
1701,Zp9RMGJKVc9Qkhj4QqyROw,1,2016-10-12 00:00:00.000000,0,4wR5udNS5GLlblmZFocXEQ,5,"The food is excellent and prices are good.  The owners are friendly and they always welcome you with a smile!  
The Place is spotless, I went to the restroom to wash my hands and I was amazed how clean it was.

My son and I, when were on Deer valley we always go there for lunch...

The service is very good. We never have to wait long to get our food.

I give them a 5-Star rating, because I like everything about this place.

Give it a try, you will not be disappointed and the food is GREAT!

Roger",1,2dJm6oGr5FmoPw9S5Q6aGA,0.699999988079071
1702,hEu9xC836j8D1PwUjRDyXA,0,2015-10-06 00:00:00.000000,0,4kfVihLXmKiB8WtcMdx-cQ,5,"The Best!!!!

The work is excellent..I took my 2014 Toyota Camry to get my bumper fix. Just had my new car for a few months and backed up to a pole.  When I got the car back the paint was a perfect match.

The service was awesome, very friendly and helpful and answered all my questions.

The car was also fixed on time and the car was totally washed and cleaned inside and out
amazing service.

They get 5-STARS, because everything they told me was done. And most important the work on my car was PERFECT!!!

If you want your car done right, this is the place.

Roger Pineda",0,2dJm6oGr5FmoPw9S5Q6aGA,0.5
1703,XGOyiBZ67eaF11DXY-Xtyg,3,2017-04-02 00:00:00.000000,0,WbDa1m6ZZ60nOshThaIdaA,5,"I had the BEST experience here yesterday! Found out the gender of my little girl at 15 weeks and 6 days. The tech was amazing and so nice. Also, the man who made my appointment was very kind and professional. 

Also, after I finished filling out my paperwork and used the bathroom, I went back to the lobby and there was a couple there who bought me a heart beat animal! How nice is that?! Seriously made my day and definitely my week. I wish I knew how I could thank them in a better way because I cannot show my appreciation enough! 

Will DEFINITELY be coming back later in my pregnancy! I haven't been treated this well by a business in a long time! Thank you, Miracle View!",3,pJ72lLBh1Ll-ct9fNUy18A,0.30000001192092896
